9.433333333333333570e-01,4.666666666666666879e-02,1.000000000000000021e-02,0.000000000000000000e+00
9.433333333333333570e-01,4.666666666666666879e-02,1.000000000000000021e-02,0.000000000000000000e+00
9.433333333333333570e-01,4.666666666666666879e-02,1.000000000000000021e-02,0.000000000000000000e+00
9.433333333333333570e-01,4.666666666666666879e-02,1.000000000000000021e-02,0.000000000000000000e+00
9.433333333333333570e-01,4.666666666666666879e-02,1.000000000000000021e-02,0.000000000000000000e+00
9.433333333333333570e-01,4.666666666666666879e-02,1.000000000000000021e-02,0.000000000000000000e+00
9.433333333333333570e-01,4.666666666666666879e-02,1.000000000000000021e-02,0.000000000000000000e+00
9.433333333333333570e-01,4.666666666666666879e-02,1.000000000000000021e-02,0.000000000000000000e+00
9.433333333333333570e-01,4.666666666666666879e-02,1.000000000000000021e-02,0.000000000000000000e+00
9.433333333333333570e-01,4.666666666666666879e-02,1.000000000000000021e-02,0.000000000000000000e+00
9.433333333333333570e-01,4.666666666666666879e-02,1.000000000000000021e-02,0.000000000000000000e+00
9.433333333333333570e-01,4.666666666666666879e-02,1.000000000000000021e-02,0.000000000000000000e+00
9.433333333333333570e-01,4.666666666666666879e-02,1.000000000000000021e-02,0.000000000000000000e+00
9.433333333333333570e-01,4.666666666666666879e-02,1.000000000000000021e-02,0.000000000000000000e+00
9.433333333333333570e-01,4.666666666666666879e-02,1.000000000000000021e-02,0.000000000000000000e+00
9.433333333333333570e-01,4.666666666666666879e-02,1.000000000000000021e-02,0.000000000000000000e+00
9.433333333333333570e-01,4.666666666666666879e-02,1.000000000000000021e-02,0.000000000000000000e+00
9.433333333333333570e-01,4.666666666666666879e-02,1.000000000000000021e-02,0.000000000000000000e+00
9.433333333333333570e-01,4.666666666666666879e-02,1.000000000000000021e-02,0.000000000000000000e+00
9.433333333333333570e-01,4.666666666666666879e-02,1.000000000000000021e-02,0.000000000000000000e+00
9.433333333333333570e-01,4.666666666666666879e-02,1.000000000000000021e-02,0.000000000000000000e+00
9.433333333333333570e-01,4.666666666666666879e-02,1.000000000000000021e-02,0.000000000000000000e+00
9.433333333333333570e-01,4.666666666666666879e-02,1.000000000000000021e-02,0.000000000000000000e+00
9.433333333333333570e-01,4.666666666666666879e-02,1.000000000000000021e-02,0.000000000000000000e+00
9.433333333333333570e-01,4.666666666666666879e-02,1.000000000000000021e-02,0.000000000000000000e+00
9.433333333333333570e-01,4.666666666666666879e-02,1.000000000000000021e-02,0.000000000000000000e+00
9.433333333333333570e-01,4.666666666666666879e-02,1.000000000000000021e-02,0.000000000000000000e+00
9.433333333333333570e-01,4.666666666666666879e-02,1.000000000000000021e-02,0.000000000000000000e+00
9.433333333333333570e-01,4.666666666666666879e-02,1.000000000000000021e-02,0.000000000000000000e+00
